User_ID,Age,Education_Level,Goal,Preferred_Category,Subcategory,Course_Name,Rating
1533,18,High School,Upskilling,Engineering,Civil,AutoCAD Civil,4.7
1534,46,PhD,Job,Music,Guitar,Fingerstyle Guitar,3.1
1535,40,PhD,Freelancing,Health & Fitness,Nutrition,Healthy Eating,3.6
1536,38,High School,Switching Career,Design,UI/UX,UI Design Principles,3.5
1537,49,Bachelors,Freelancing,Design,Canva,Canva for Beginners,3.5
1538,20,Bachelors,Switching Career,Engineering,Civil,Structural Engineering,4.1
1539,32,High School,Upskilling,Personal Development,Productivity,Focus and Discipline,4.1
1540,20,Bachelors,Upskilling,Business,Marketing,SEO Mastery,3.2
1541,22,Bachelors,Freelancing,Language Learning,French,Basic French A1,3.1
1542,45,Masters,Freelancing,Programming,Machine Learning,Scikit-learn Basics,4.6
1543,39,PhD,Upskilling,Music,Piano,Piano Lessons 101,3.3
1544,20,Masters,Freelancing,Engineering,Electrical,Circuits and Systems,4.2
1545,38,Masters,Freelancing,Health & Fitness,Mental Health,Managing Stress,4.3
1546,27,PhD,Job,Business,Finance,Investing Basics,4.1
1547,25,High School,Switching Career,Photography,Lighting Techniques,Studio Setup,3.6
1548,30,Masters,Freelancing,Language Learning,Spanish,Conversational Spanish,3.5
1549,38,High School,Freelancing,Music,Music Theory,Advanced Harmony,3.7
1550,40,High School,Upskilling,Music,Music Theory,Music Theory Basics,3.9
1551,44,Bachelors,Freelancing,Photography,DSLR Basics,Photography Composition,4.3
1552,26,Masters,Upskilling,Language Learning,French,French for Travelers,3.2
1553,44,Bachelors,Switching Career,Writing,Creative Writing,Short Story Writing,3.0
1554,25,PhD,Upskilling,Photography,Lighting Techniques,Studio Setup,4.5
1555,26,High School,Switching Career,Programming,App Development,Flutter Beginner,3.3
1556,42,PhD,Upskilling,Design,Graphic Design,Photoshop Basics,4.4
1557,25,Masters,Upskilling,Engineering,Electrical,Circuits and Systems,3.1
1558,40,PhD,Switching Career,Music,Music Theory,Advanced Harmony,3.6
1559,48,Bachelors,Freelancing,Engineering,Electrical,Circuits and Systems,4.8
1560,41,PhD,Switching Career,Language Learning,German,German Basics,4.0
1561,35,High School,Freelancing,Personal Development,Leadership,Emotional Intelligence,3.1
1562,45,Masters,Upskilling,Health & Fitness,Yoga,Beginner Yoga,4.9
1563,20,Bachelors,Switching Career,Photography,Photo Editing,Photoshop for Photographers,3.2
1564,36,Bachelors,Job,Personal Development,Leadership,Emotional Intelligence,3.9
1565,28,Masters,Upskilling,Engineering,Electrical,Circuits and Systems,4.3
1566,27,High School,Freelancing,Photography,Lighting Techniques,Natural Lighting,3.1
1567,20,Bachelors,Job,Music,Guitar,Fingerstyle Guitar,3.4
1568,45,PhD,Freelancing,Music,Piano,Piano Lessons 101,4.4
1569,25,PhD,Switching Career,Music,Piano,Piano Lessons 101,4.7
1570,35,High School,Upskilling,Business,Finance,Personal Finance,3.7
1571,39,Masters,Switching Career,Photography,Lighting Techniques,Natural Lighting,4.4
1572,38,High School,Switching Career,Business,Entrepreneurship,Startup Success,4.7
1573,20,High School,Freelancing,Design,Graphic Design,Photoshop Basics,4.3
1574,34,PhD,Freelancing,Music,Guitar,Fingerstyle Guitar,3.6
1575,30,High School,Freelancing,Programming,Data Science,Python for Data Science,4.0
1576,31,Bachelors,Job,Health & Fitness,Mental Health,Mindfulness Meditation,4.2
1577,33,Masters,Switching Career,Photography,Lighting Techniques,Natural Lighting,4.8
1578,32,Masters,Switching Career,Music,Music Theory,Advanced Harmony,4.2
1579,48,Masters,Job,Writing,Creative Writing,Short Story Writing,3.8
1580,46,Masters,Freelancing,Health & Fitness,Nutrition,Healthy Eating,3.9
1581,38,High School,Upskilling,Health & Fitness,Mental Health,Managing Stress,4.5
1582,48,PhD,Switching Career,Writing,Creative Writing,Short Story Writing,3.5
1583,31,PhD,Job,Photography,Photo Editing,Photoshop for Photographers,4.3
1584,44,PhD,Switching Career,Health & Fitness,Yoga,Advanced Yoga Poses,4.8
1585,35,PhD,Freelancing,Language Learning,English,Spoken English,3.9
1586,32,Bachelors,Freelancing,Business,Entrepreneurship,Startup Success,4.2
1587,19,High School,Switching Career,Business,Entrepreneurship,Business Planning,4.5
1588,22,High School,Freelancing,Language Learning,Spanish,Beginner Spanish,4.7
1589,43,Bachelors,Upskilling,Design,UI/UX,UI Design Principles,3.8
1590,33,High School,Job,Programming,Cybersecurity,Ethical Hacking,4.0
1591,49,High School,Freelancing,Personal Development,Leadership,Leadership in Teams,3.5
1592,33,High School,Upskilling,Business,Management,Leadership Skills,3.3
1593,35,High School,Job,Business,Management,Project Management,3.0
1594,27,High School,Switching Career,Writing,Content Writing,SEO Content Writing,4.6
1595,45,High School,Upskilling,Personal Development,Leadership,Leadership in Teams,3.2
1596,48,PhD,Upskilling,Health & Fitness,Nutrition,Healthy Eating,4.9
1597,35,PhD,Upskilling,Photography,Lighting Techniques,Natural Lighting,3.8
1598,49,PhD,Upskilling,Photography,Lighting Techniques,Natural Lighting,3.9
1599,19,PhD,Freelancing,Music,Piano,Classical Piano,4.1
1600,37,Masters,Freelancing,Business,Marketing,Digital Marketing 101,3.4
1601,49,Bachelors,Job,Design,Graphic Design,Illustrator Course,4.0
1602,32,High School,Switching Career,Personal Development,Leadership,Emotional Intelligence,4.5
1603,27,High School,Upskilling,Engineering,Robotics,Intro to Robotics,3.5
1604,31,PhD,Switching Career,Language Learning,Spanish,Conversational Spanish,3.9
1605,48,High School,Job,Health & Fitness,Mental Health,Managing Stress,3.8
1606,18,Bachelors,Job,Design,Canva,Designing with Canva,4.7
1607,25,High School,Switching Career,Music,Guitar,Fingerstyle Guitar,3.3
1608,44,PhD,Job,Personal Development,Productivity,Focus and Discipline,5.0
1609,35,Masters,Upskilling,Engineering,Mechanical,Thermodynamics,3.6
1610,31,Masters,Upskilling,Music,Piano,Piano Lessons 101,4.9
1611,26,Bachelors,Switching Career,Programming,Machine Learning,Intro to TensorFlow,3.4
1612,48,High School,Job,Personal Development,Public Speaking,Speaking with Confidence,3.4
1613,24,PhD,Upskilling,Business,Marketing,SEO Mastery,4.2
1614,22,Masters,Freelancing,Language Learning,English,English Grammar,3.5
1615,45,Masters,Upskilling,Engineering,Robotics,Building Arduino Robots,4.1
1616,30,High School,Freelancing,Business,Finance,Investing Basics,3.4
1617,24,Bachelors,Switching Career,Language Learning,French,Basic French A1,3.4
1618,18,Bachelors,Freelancing,Business,Finance,Personal Finance,3.3
1619,18,Masters,Job,Programming,App Development,Kotlin for Android,4.6
1620,45,PhD,Upskilling,Personal Development,Public Speaking,Speaking with Confidence,3.5
1621,43,PhD,Switching Career,Music,Piano,Classical Piano,4.7
1622,38,High School,Freelancing,Design,UI/UX,UX Research,4.7
1623,46,PhD,Upskilling,Business,Management,Leadership Skills,3.4
1624,41,PhD,Upskilling,Health & Fitness,Nutrition,Healthy Eating,3.8
1625,29,High School,Freelancing,Music,Piano,Piano Lessons 101,3.0
1626,37,Masters,Job,Language Learning,French,French for Travelers,4.2
1627,20,Masters,Switching Career,Health & Fitness,Nutrition,Meal Planning,3.5
1628,21,High School,Switching Career,Engineering,Robotics,Building Arduino Robots,3.3
1629,24,High School,Upskilling,Programming,Cybersecurity,Ethical Hacking,4.4
1630,29,Bachelors,Job,Health & Fitness,Nutrition,Healthy Eating,3.9
1631,21,Masters,Job,Photography,Photo Editing,Lightroom Editing,4.3
1632,19,Masters,Upskilling,Design,UI/UX,UX Research,4.9
1633,43,PhD,Job,Business,Finance,Personal Finance,4.5
1634,23,Bachelors,Switching Career,Programming,Machine Learning,Scikit-learn Basics,3.4
1635,44,Bachelors,Job,Personal Development,Leadership,Emotional Intelligence,3.2
1636,47,High School,Switching Career,Business,Marketing,Digital Marketing 101,3.4
1637,23,Bachelors,Upskilling,Engineering,Electrical,Circuits and Systems,4.6
1638,31,Masters,Switching Career,Business,Finance,Investing Basics,4.7
1639,30,Bachelors,Upskilling,Programming,Data Science,Data Analysis with Pandas,3.4
1640,26,Masters,Switching Career,Writing,Creative Writing,Short Story Writing,4.8
1641,29,Masters,Upskilling,Music,Piano,Piano Lessons 101,4.0
1642,41,Masters,Switching Career,Design,Figma,Figma for Teams,3.3
1643,31,PhD,Upskilling,Personal Development,Productivity,Focus and Discipline,4.4
1644,35,High School,Freelancing,Personal Development,Productivity,Focus and Discipline,3.5
1645,25,Bachelors,Switching Career,Design,Graphic Design,Illustrator Course,3.7
1646,42,High School,Upskilling,Business,Entrepreneurship,Startup Success,3.3
1647,48,Masters,Upskilling,Business,Finance,Investing Basics,3.6
1648,47,Bachelors,Job,Music,Music Theory,Advanced Harmony,4.2
1649,45,PhD,Switching Career,Writing,Copywriting,Ad Copy Techniques,4.2
1650,48,PhD,Upskilling,Programming,App Development,Kotlin for Android,3.2
1651,45,Masters,Switching Career,Engineering,Electrical,Circuits and Systems,4.0
1652,37,Bachelors,Freelancing,Design,UI/UX,UX Research,4.9
1653,37,Bachelors,Upskilling,Music,Piano,Piano Lessons 101,3.9
1654,27,Bachelors,Freelancing,Personal Development,Leadership,Leadership in Teams,3.4
1655,31,PhD,Job,Writing,Creative Writing,Short Story Writing,3.0
1656,28,Masters,Job,Music,Music Theory,Advanced Harmony,4.4
1657,48,PhD,Switching Career,Writing,Creative Writing,Short Story Writing,3.3
1658,26,PhD,Upskilling,Personal Development,Public Speaking,TED Talk Techniques,4.2
1659,22,Masters,Switching Career,Engineering,Electrical,Circuits and Systems,4.8
1660,29,Bachelors,Upskilling,Language Learning,French,French for Travelers,4.2
1661,43,High School,Freelancing,Design,Graphic Design,Photoshop Basics,3.1
1662,37,PhD,Job,Language Learning,German,German Basics,3.9
1663,36,Masters,Switching Career,Music,Guitar,Fingerstyle Guitar,4.9
1664,44,Bachelors,Freelancing,Health & Fitness,Mental Health,Managing Stress,3.9
1665,23,Masters,Job,Health & Fitness,Nutrition,Healthy Eating,3.6
1666,42,PhD,Job,Music,Music Theory,Advanced Harmony,3.8
1667,21,Masters,Switching Career,Personal Development,Public Speaking,Speaking with Confidence,4.2
1668,46,Masters,Switching Career,Language Learning,French,French for Travelers,4.6
1669,45,PhD,Job,Design,Figma,Figma for Teams,4.9
1670,34,Bachelors,Switching Career,Health & Fitness,Nutrition,Meal Planning,3.6
1671,25,PhD,Switching Career,Language Learning,English,Spoken English,3.5
1672,39,Masters,Job,Photography,Photo Editing,Lightroom Editing,3.6
1673,44,High School,Switching Career,Language Learning,French,French for Travelers,4.2
1674,40,High School,Switching Career,Writing,Creative Writing,Writing Fiction,4.1
1675,26,Bachelors,Switching Career,Health & Fitness,Yoga,Advanced Yoga Poses,4.9
1676,33,PhD,Job,Business,Entrepreneurship,Business Planning,3.1
1677,24,PhD,Job,Language Learning,French,Basic French A1,3.8
1678,29,Masters,Job,Health & Fitness,Nutrition,Healthy Eating,4.1
1679,37,Bachelors,Job,Language Learning,German,German Basics,4.5
1680,45,Masters,Freelancing,Personal Development,Public Speaking,Speaking with Confidence,4.2
1681,29,Masters,Upskilling,Programming,Data Science,Python for Data Science,3.0
1682,44,Bachelors,Upskilling,Personal Development,Leadership,Emotional Intelligence,3.2
1683,32,High School,Upskilling,Writing,Creative Writing,Short Story Writing,4.5
1684,47,PhD,Upskilling,Photography,Photo Editing,Photoshop for Photographers,4.9
1685,18,Masters,Upskilling,Language Learning,French,Basic French A1,3.3
1686,49,Bachelors,Freelancing,Health & Fitness,Yoga,Advanced Yoga Poses,3.1
1687,23,PhD,Upskilling,Business,Finance,Investing Basics,3.6
1688,38,PhD,Switching Career,Programming,App Development,Kotlin for Android,4.2
1689,40,PhD,Switching Career,Programming,Machine Learning,Scikit-learn Basics,4.5
1690,33,PhD,Freelancing,Health & Fitness,Mental Health,Managing Stress,3.2
1691,31,Bachelors,Job,Engineering,Civil,Structural Engineering,4.7
1692,43,PhD,Upskilling,Writing,Copywriting,Ad Copy Techniques,3.6
1693,41,High School,Upskilling,Photography,Lighting Techniques,Studio Setup,3.5
1694,43,PhD,Switching Career,Personal Development,Leadership,Leadership in Teams,4.8
1695,29,PhD,Upskilling,Programming,Cybersecurity,Network Security,4.5
1696,29,High School,Switching Career,Engineering,Robotics,Building Arduino Robots,3.8
1697,19,Bachelors,Freelancing,Engineering,Electrical,Power Engineering,4.9
1698,38,Bachelors,Freelancing,Engineering,Robotics,Intro to Robotics,4.9
1699,19,PhD,Freelancing,Design,Graphic Design,Illustrator Course,4.4
1700,33,Bachelors,Switching Career,Writing,Copywriting,Sales Copy Mastery,3.6
1701,19,Bachelors,Switching Career,Music,Guitar,Fingerstyle Guitar,5.0
1702,29,PhD,Job,Engineering,Civil,Structural Engineering,3.5
1703,22,High School,Job,Health & Fitness,Mental Health,Mindfulness Meditation,4.7
1704,22,PhD,Upskilling,Photography,DSLR Basics,Camera Settings 101,3.9
1705,21,Masters,Switching Career,Programming,Machine Learning,Intro to TensorFlow,4.4
1706,46,PhD,Job,Business,Finance,Investing Basics,4.5
1707,25,Bachelors,Upskilling,Health & Fitness,Mental Health,Mindfulness Meditation,3.3
1708,33,PhD,Freelancing,Personal Development,Productivity,Focus and Discipline,4.3
1709,22,PhD,Switching Career,Writing,Copywriting,Ad Copy Techniques,3.6
1710,46,Masters,Switching Career,Personal Development,Public Speaking,TED Talk Techniques,4.2
1711,26,Bachelors,Upskilling,Programming,App Development,React Native Guide,4.1
1712,36,Masters,Freelancing,Engineering,Civil,AutoCAD Civil,4.4
1713,36,Bachelors,Freelancing,Design,UI/UX,UI Design Principles,3.5
1714,32,High School,Freelancing,Engineering,Civil,Structural Engineering,4.2
1715,34,Masters,Switching Career,Music,Music Theory,Music Theory Basics,4.9
1716,27,Masters,Upskilling,Health & Fitness,Yoga,Beginner Yoga,4.7
1717,48,Bachelors,Switching Career,Health & Fitness,Nutrition,Healthy Eating,3.7
1718,37,Bachelors,Freelancing,Design,UI/UX,UX Research,4.3
1719,40,PhD,Switching Career,Engineering,Electrical,Circuits and Systems,4.5
1720,41,High School,Switching Career,Business,Entrepreneurship,Startup Success,3.5
1721,23,High School,Switching Career,Engineering,Mechanical,Thermodynamics,3.5
1722,29,Bachelors,Freelancing,Music,Guitar,Guitar for Beginners,5.0
1723,35,Masters,Job,Writing,Content Writing,Blog Writing,4.8
1724,26,Masters,Job,Writing,Creative Writing,Writing Fiction,4.2
1725,48,PhD,Job,Photography,DSLR Basics,Photography Composition,4.6
1726,22,Bachelors,Switching Career,Business,Management,Project Management,4.0
1727,24,Bachelors,Switching Career,Personal Development,Public Speaking,Speaking with Confidence,4.2
1728,25,PhD,Freelancing,Engineering,Robotics,Intro to Robotics,3.5
1729,44,Masters,Switching Career,Design,UI/UX,UI Design Principles,4.0
1730,37,Masters,Freelancing,Language Learning,French,Basic French A1,4.3
1731,25,Bachelors,Switching Career,Programming,Machine Learning,Scikit-learn Basics,3.9
1732,28,Bachelors,Job,Health & Fitness,Mental Health,Mindfulness Meditation,3.2
1733,46,Masters,Freelancing,Writing,Creative Writing,Writing Fiction,3.4
1734,37,Masters,Switching Career,Business,Entrepreneurship,Startup Success,4.1
1735,27,Masters,Freelancing,Writing,Copywriting,Sales Copy Mastery,4.7
1736,28,Masters,Switching Career,Engineering,Robotics,Building Arduino Robots,3.5
1737,34,PhD,Upskilling,Language Learning,Spanish,Conversational Spanish,3.7
1738,40,Masters,Switching Career,Personal Development,Leadership,Emotional Intelligence,4.5
1739,18,PhD,Job,Health & Fitness,Yoga,Beginner Yoga,4.9
1740,35,High School,Freelancing,Writing,Content Writing,SEO Content Writing,3.6
1741,41,High School,Upskilling,Health & Fitness,Yoga,Advanced Yoga Poses,4.1
1742,30,Bachelors,Switching Career,Personal Development,Productivity,Time Management,3.5
1743,38,PhD,Switching Career,Programming,Data Science,Data Analysis with Pandas,3.5
1744,42,High School,Job,Programming,Machine Learning,Intro to TensorFlow,4.1
1745,46,Masters,Job,Music,Guitar,Guitar for Beginners,3.6
1746,44,Bachelors,Freelancing,Engineering,Civil,Structural Engineering,4.1
1747,46,Bachelors,Upskilling,Engineering,Civil,AutoCAD Civil,4.4
1748,26,High School,Upskilling,Language Learning,German,German Basics,3.4
1749,47,Bachelors,Switching Career,Language Learning,French,French for Travelers,4.4
1750,34,Masters,Job,Design,Figma,Figma for Teams,3.9
1751,49,High School,Job,Photography,Photo Editing,Lightroom Editing,4.1
1752,20,Masters,Switching Career,Personal Development,Public Speaking,TED Talk Techniques,4.3
1753,22,High School,Job,Photography,DSLR Basics,Camera Settings 101,4.1
1754,47,Bachelors,Job,Health & Fitness,Yoga,Advanced Yoga Poses,3.9
1755,27,Masters,Job,Design,UI/UX,UI Design Principles,4.1
1756,45,High School,Switching Career,Engineering,Civil,Structural Engineering,4.2
1757,42,High School,Job,Writing,Copywriting,Ad Copy Techniques,3.3
1758,32,Masters,Switching Career,Writing,Content Writing,SEO Content Writing,4.8
1759,27,Bachelors,Freelancing,Writing,Copywriting,Sales Copy Mastery,3.2
1760,20,Bachelors,Upskilling,Business,Entrepreneurship,Business Planning,4.9
1761,31,Bachelors,Upskilling,Design,Graphic Design,Illustrator Course,3.5
1762,31,Masters,Job,Design,Graphic Design,Photoshop Basics,4.7
1763,42,High School,Switching Career,Writing,Copywriting,Sales Copy Mastery,3.9
1764,43,Bachelors,Freelancing,Health & Fitness,Mental Health,Managing Stress,3.2
1765,29,High School,Freelancing,Writing,Creative Writing,Short Story Writing,4.5
1766,40,Masters,Switching Career,Writing,Creative Writing,Writing Fiction,4.6
1767,41,PhD,Upskilling,Photography,DSLR Basics,Photography Composition,3.0
1768,42,PhD,Switching Career,Business,Entrepreneurship,Business Planning,4.9
1769,22,PhD,Upskilling,Writing,Content Writing,Blog Writing,4.3
1770,42,PhD,Job,Personal Development,Public Speaking,TED Talk Techniques,3.1
1771,33,Bachelors,Job,Design,Canva,Canva for Beginners,4.4
1772,20,High School,Freelancing,Personal Development,Leadership,Emotional Intelligence,4.6
1773,44,Bachelors,Freelancing,Photography,DSLR Basics,Camera Settings 101,3.7
1774,25,Bachelors,Job,Music,Guitar,Fingerstyle Guitar,3.8
1775,41,Masters,Upskilling,Programming,Web Development,HTML CSS JS Mastery,3.1
1776,48,High School,Freelancing,Health & Fitness,Nutrition,Meal Planning,4.5
1777,28,Bachelors,Job,Programming,Machine Learning,ML A-Z,3.2
1778,22,High School,Switching Career,Music,Piano,Classical Piano,3.3
1779,18,Masters,Switching Career,Music,Piano,Piano Lessons 101,3.6
1780,41,High School,Switching Career,Music,Music Theory,Music Theory Basics,3.3
1781,26,Bachelors,Freelancing,Business,Marketing,SEO Mastery,3.6
1782,24,Bachelors,Freelancing,Personal Development,Productivity,Focus and Discipline,3.7
1783,47,Masters,Freelancing,Language Learning,German,Intermediate German,4.3
1784,20,PhD,Job,Writing,Creative Writing,Writing Fiction,3.3
1785,20,Bachelors,Freelancing,Health & Fitness,Yoga,Beginner Yoga,4.1
1786,48,Masters,Freelancing,Engineering,Robotics,Building Arduino Robots,5.0
1787,47,Masters,Switching Career,Business,Entrepreneurship,Business Planning,3.7
1788,29,Masters,Upskilling,Music,Music Theory,Advanced Harmony,4.3
1789,39,Masters,Job,Language Learning,German,German Basics,4.9
1790,26,High School,Freelancing,Music,Guitar,Guitar for Beginners,4.1
1791,36,Bachelors,Upskilling,Personal Development,Leadership,Emotional Intelligence,4.1
1792,23,Bachelors,Switching Career,Photography,DSLR Basics,Camera Settings 101,4.7
1793,32,High School,Freelancing,Language Learning,Spanish,Beginner Spanish,4.6
1794,41,Bachelors,Freelancing,Language Learning,Spanish,Beginner Spanish,4.4
1795,32,Bachelors,Switching Career,Writing,Copywriting,Sales Copy Mastery,4.9
1796,43,Masters,Switching Career,Photography,Photo Editing,Photoshop for Photographers,3.9
1797,26,Masters,Job,Business,Entrepreneurship,Business Planning,3.4
1798,22,High School,Switching Career,Design,Canva,Designing with Canva,4.6
1799,33,PhD,Freelancing,Health & Fitness,Yoga,Beginner Yoga,3.5
1800,40,High School,Freelancing,Personal Development,Productivity,Focus and Discipline,3.2
1801,27,Bachelors,Switching Career,Design,UI/UX,UI Design Principles,3.0
1802,25,Masters,Job,Engineering,Robotics,Intro to Robotics,4.3
1803,37,High School,Switching Career,Design,Figma,Figma for Teams,4.8
1804,20,PhD,Upskilling,Business,Management,Leadership Skills,4.2
1805,49,Masters,Freelancing,Photography,DSLR Basics,Camera Settings 101,5.0
1806,41,Bachelors,Switching Career,Health & Fitness,Yoga,Beginner Yoga,4.3
1807,35,Masters,Upskilling,Photography,Photo Editing,Photoshop for Photographers,4.3
1808,34,Masters,Job,Programming,Web Development,React Full Course,4.6
1809,33,PhD,Freelancing,Engineering,Robotics,Building Arduino Robots,3.2
1810,49,PhD,Switching Career,Programming,Cybersecurity,Ethical Hacking,4.2
1811,24,High School,Job,Writing,Copywriting,Ad Copy Techniques,4.6
1812,20,Masters,Switching Career,Music,Music Theory,Music Theory Basics,4.9
1813,45,High School,Freelancing,Engineering,Mechanical,Thermodynamics,4.3
1814,39,High School,Upskilling,Health & Fitness,Nutrition,Meal Planning,4.7
1815,34,Masters,Upskilling,Language Learning,Spanish,Conversational Spanish,3.9
1816,21,Masters,Switching Career,Personal Development,Productivity,Time Management,4.1
1817,38,PhD,Upskilling,Design,Graphic Design,Photoshop Basics,3.7
1818,32,Masters,Upskilling,Business,Marketing,SEO Mastery,3.6
1819,49,Bachelors,Switching Career,Writing,Copywriting,Ad Copy Techniques,3.7
1820,46,Masters,Freelancing,Design,UI/UX,UX Research,3.2
1821,37,Masters,Freelancing,Health & Fitness,Mental Health,Managing Stress,3.4
1822,23,PhD,Upskilling,Design,UI/UX,UI Design Principles,3.8
1823,42,High School,Upskilling,Engineering,Electrical,Power Engineering,5.0
1824,46,High School,Freelancing,Photography,DSLR Basics,Photography Composition,3.1
1825,32,Bachelors,Freelancing,Writing,Copywriting,Sales Copy Mastery,3.3
1826,36,Bachelors,Job,Engineering,Robotics,Building Arduino Robots,3.8
1827,30,PhD,Freelancing,Photography,Lighting Techniques,Studio Setup,4.3
1828,42,Masters,Upskilling,Personal Development,Leadership,Emotional Intelligence,3.7
1829,33,Masters,Upskilling,Business,Finance,Investing Basics,4.7
1830,33,Bachelors,Job,Photography,Lighting Techniques,Studio Setup,4.1
1831,24,Bachelors,Upskilling,Photography,DSLR Basics,Photography Composition,3.5
1832,21,PhD,Switching Career,Music,Music Theory,Advanced Harmony,3.1
1833,28,High School,Switching Career,Photography,Lighting Techniques,Natural Lighting,4.8
1834,48,Bachelors,Job,Language Learning,English,Spoken English,4.1
1835,19,PhD,Switching Career,Design,Graphic Design,Photoshop Basics,4.3
1836,37,Masters,Upskilling,Writing,Content Writing,SEO Content Writing,3.3
1837,38,High School,Job,Language Learning,English,English Grammar,4.2
1838,44,Bachelors,Freelancing,Writing,Content Writing,Blog Writing,4.7
1839,19,PhD,Job,Language Learning,English,English Grammar,4.9
1840,42,PhD,Switching Career,Music,Guitar,Fingerstyle Guitar,3.4
1841,37,Masters,Freelancing,Health & Fitness,Yoga,Advanced Yoga Poses,3.2
1842,34,PhD,Freelancing,Writing,Copywriting,Sales Copy Mastery,3.7
1843,24,Masters,Job,Engineering,Electrical,Circuits and Systems,4.4
1844,24,Bachelors,Job,Photography,DSLR Basics,Camera Settings 101,3.7
1845,37,High School,Upskilling,Business,Finance,Personal Finance,4.3
1846,49,Bachelors,Freelancing,Language Learning,English,English Grammar,4.2
1847,29,PhD,Freelancing,Photography,DSLR Basics,Photography Composition,3.1
1848,20,High School,Upskilling,Personal Development,Productivity,Focus and Discipline,4.4
1849,28,High School,Switching Career,Writing,Content Writing,Blog Writing,5.0
1850,39,PhD,Switching Career,Music,Guitar,Guitar for Beginners,3.7
1851,41,Bachelors,Freelancing,Music,Guitar,Fingerstyle Guitar,3.1
1852,21,PhD,Job,Photography,DSLR Basics,Photography Composition,4.8
1853,43,Bachelors,Upskilling,Language Learning,Spanish,Conversational Spanish,4.5
1854,36,PhD,Switching Career,Health & Fitness,Yoga,Beginner Yoga,4.0
1855,49,High School,Upskilling,Photography,Photo Editing,Photoshop for Photographers,3.6
1856,36,High School,Job,Writing,Creative Writing,Short Story Writing,4.8
1857,29,Masters,Job,Photography,DSLR Basics,Camera Settings 101,4.9
1858,42,Bachelors,Upskilling,Photography,DSLR Basics,Photography Composition,4.5
1859,29,Masters,Job,Writing,Creative Writing,Short Story Writing,4.9
1860,32,Masters,Job,Writing,Copywriting,Sales Copy Mastery,4.1
1861,18,High School,Switching Career,Writing,Content Writing,Blog Writing,4.8
1862,18,Bachelors,Upskilling,Design,Graphic Design,Photoshop Basics,3.7
1863,43,High School,Freelancing,Design,Canva,Designing with Canva,4.8
1864,45,Masters,Freelancing,Personal Development,Leadership,Leadership in Teams,3.8
1865,44,PhD,Upskilling,Writing,Copywriting,Ad Copy Techniques,4.2
1866,43,High School,Switching Career,Design,Canva,Canva for Beginners,4.3
1867,25,Bachelors,Switching Career,Business,Finance,Investing Basics,3.3
1868,34,PhD,Upskilling,Photography,Photo Editing,Photoshop for Photographers,4.7
1869,34,High School,Job,Health & Fitness,Nutrition,Healthy Eating,4.1
1870,49,Bachelors,Freelancing,Photography,DSLR Basics,Photography Composition,4.0
1871,25,Bachelors,Job,Health & Fitness,Nutrition,Healthy Eating,4.5
1872,22,Bachelors,Switching Career,Engineering,Civil,AutoCAD Civil,4.5
1873,46,High School,Freelancing,Writing,Content Writing,SEO Content Writing,3.1
1874,18,Bachelors,Upskilling,Personal Development,Productivity,Focus and Discipline,3.9
1875,21,PhD,Switching Career,Design,UI/UX,UX Research,3.5
1876,30,Masters,Switching Career,Programming,Data Science,Python for Data Science,4.7
1877,36,Bachelors,Freelancing,Photography,Photo Editing,Lightroom Editing,3.2
1878,22,PhD,Job,Engineering,Mechanical,CAD Design,3.7
1879,27,High School,Freelancing,Programming,Data Science,Python for Data Science,4.1
1880,42,High School,Freelancing,Programming,Cybersecurity,Ethical Hacking,3.0
1881,48,PhD,Upskilling,Engineering,Robotics,Building Arduino Robots,4.8
1882,33,PhD,Upskilling,Language Learning,German,Intermediate German,4.8
1883,27,PhD,Upskilling,Writing,Creative Writing,Short Story Writing,4.3
1884,29,PhD,Upskilling,Design,UI/UX,UX Research,3.9
1885,37,Bachelors,Job,Music,Piano,Piano Lessons 101,5.0
1886,26,Masters,Freelancing,Health & Fitness,Yoga,Advanced Yoga Poses,3.9
1887,46,PhD,Switching Career,Music,Piano,Classical Piano,3.7
1888,43,Bachelors,Freelancing,Writing,Creative Writing,Writing Fiction,4.1
1889,41,PhD,Switching Career,Language Learning,French,French for Travelers,3.8
1890,48,High School,Switching Career,Personal Development,Public Speaking,TED Talk Techniques,3.1
1891,31,Masters,Freelancing,Health & Fitness,Mental Health,Mindfulness Meditation,3.4
1892,46,High School,Freelancing,Health & Fitness,Mental Health,Managing Stress,3.5
1893,27,PhD,Freelancing,Design,Graphic Design,Illustrator Course,3.9
1894,26,PhD,Upskilling,Engineering,Electrical,Circuits and Systems,4.6
1895,23,High School,Job,Programming,Machine Learning,ML A-Z,3.6
1896,40,Bachelors,Freelancing,Writing,Copywriting,Sales Copy Mastery,3.7
1897,38,PhD,Switching Career,Language Learning,Spanish,Conversational Spanish,3.6
1898,28,Bachelors,Freelancing,Health & Fitness,Nutrition,Meal Planning,3.3
1899,48,Masters,Freelancing,Business,Finance,Investing Basics,3.2
1900,20,Bachelors,Switching Career,Music,Piano,Classical Piano,3.3
1901,19,Masters,Switching Career,Engineering,Mechanical,CAD Design,4.8
1902,49,Masters,Upskilling,Business,Entrepreneurship,Startup Success,3.4
1903,37,PhD,Freelancing,Business,Finance,Investing Basics,3.6
1904,23,Masters,Switching Career,Programming,Cybersecurity,Network Security,5.0
1905,41,Masters,Freelancing,Photography,Photo Editing,Lightroom Editing,4.0
